수원시영통구	매탄1동제4투	666	690	43	1	6	1	11	564
수원시영통구	매탄1동제6투	315	411	19	0	13	0	19	648
수원시영통구	매탄3동제1투	1297	1168	79	1	6	2	21	817
수원시영통구	매탄3동제2투	889	894	48	0	9	0	21	1032
수원시영통구	매탄3동제6투	729	906	52	3	7	2	20	733
수원시영통구	관내사전	2504	2011	112	3	20	0	23	0
수원시영통구	매탄4동제2투	709	711	43	0	14	0	11	785
수원시영통구	관내사전	3592	3253	166	5	28	3	41	0
수원시영통구	원천동제2투	674	978	42	1	11	0	25	1131
수원시영통구	광교1동제7투	509	689	36	1	3	0	10	317
수원시영통구	관내사전	2401	2211	94	1	11	1	22	0
수원시영통구	관내사전	3991	2923	167	3	25	2	33	1
수원시영통구	관내사전	3344	2575	156	0	21	1	41	1
수원시영통구	관내사전	3101	2578	156	4	10	1	47	10
수원시영통구	망포2동제5투	689	626	41	1	10	0	13	623
수원시영통구	관외사전	15676	15159	874	31	244	8	498	577
